Symbol,Name,Sector,Industry,52high,52low,변동률(%),Sector2
A052460,아이크래프트,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","인터넷핵심망(CCR,MCR,NAS등)",6090,2710,124.7232472,IT
A119830,아이텍,"그외 기타 전문, 과학 및 기술 서비스업",비메모리 반도체 테스트,12550,7040,78.26704545,전기/전자
A124500,아이티센,"컴퓨터 프로그래밍, 시스템 통합 및 관리업",시스템통합 및 IT서비스,5880,3590,63.78830084,IT
A372800,아이티아이즈,소프트웨어 개발 및 공급업,"디지털금융솔루션 제공 및 AI, Big Data 서비스, 클라우드 통합 플랫폼 (GURMWI)",33600,7220,365.3739612,IT
A084850,아이티엠반도체,전자부품 제조업,배터리 보호회로,47800,28900,65.39792388,전기/전자
A114840,아이패밀리에스씨,기타 화학제품 제조업,"색조화장품 브랜드 `롬앤(Rom&nd)', IT기반 웨딩서비스 브랜드 `아이웨딩`",16750,8350,100.5988024,화학
A027360,아주IB투자,기타 금융업,-,5010,2370,111.3924051,금융업
A139990,아주스틸,1차 철강 제조업,"프리미엄 가전용 고품질 컬러강판, 건자재 등",20250,9580,111.3778706,철강
A032080,아즈텍WB,"섬유제품 염색, 정리 및 마무리 가공업",직물,6850,1755,290.3133903,제조
A013310,아진산업,자동차 신품 부품 제조업,자동차 차체 부품,4165,2435,71.04722793,제조
A059120,아진엑스텍,반도체 제조업,"전자집적회로, 모션제어칩",17000,7550,125.1655629,전기/전자
A158430,아톤,소프트웨어 개발 및 공급업,"모바일금융솔루션, mOTP 개발",45500,24150,88.4057971,IT
A067160,아프리카TV,소프트웨어 개발 및 공급업,1인미디어플랫폼,237000,62400,279.8076923,IT
A001540,안국약품,의약품 제조업,"그랑파제, 토비콤-S",11750,7310,60.73871409,의료/의약
A053800,안랩,소프트웨어 개발 및 공급업,바이러스백신 프로그램,175800,62700,180.3827751,IT
A065660,안트로젠,기타 전문 도매업,줄기세포치료제,79400,14350,453.3101045,유통
A297570,알로이스,통신 및 방송 장비 제조업,안드로이드 OTT 멀티미디어 디바이스,4210,1440,192.3611111,방송/통신
A001780,알루코,1차 비철금속 제조업,"알루미늄제품,샷시 제조",4780,2365,102.1141649,제조
A260660,알리코제약,의료용품 및 기타 의약 관련제품 제조업,완제 의약품,8360,5250,59.23809524,의료/의약
A361570,알비더블유,오디오물 출판 및 원판 녹음업,음반 및 음원 등(콘텐츠),40900,12650,223.3201581,서비스/오락/문화
A131370,알서포트,소프트웨어 개발 및 공급업,"원격지원,제어 솔루션",10000,3940,153.8071066,IT
A140670,알에스오토메이션,전자부품 제조업,"모션제어기, 드라이브, 에너지제어장치",20750,10500,97.61904762,전기/전자
A096610,알에프세미,반도체 제조업,"ECM, DIODE, LED Light",9470,2735,246.2522852,전기/전자
A061040,알에프텍,통신 및 방송 장비 제조업,"핸드폰 충전기, 핸즈프리",6400,4600,39.13043478,방송/통신
A148250,알엔투테크놀로지,전자부품 제조업,"이동통신부품(커플러), 의료기기용기판, 파우더",20000,7430,169.179004,전기/전자
A347860,알체라,소프트웨어 개발 및 공급업,"얼굴인식 AI, 이상상황 감지 AI 등",39856,10150,292.6699507,IT
A196170,알테오젠,자연과학 및 공학 연구개발업,바이오시밀러 및 바이오베터,87100,46250,88.32432432,의료/의약
A123750,알톤스포츠,그외 기타 운송장비 제조업,전기 및 일반자전거 등,5500,2720,102.2058824,운송/운수
A085810,알티캐스트,소프트웨어 개발 및 공급업,"디지털 방송용 소프트웨어(셋톱박스용 미들웨어 등), CAS(수신제한시스템)",2980,1485,100.6734007,IT
A117670,알파홀딩스,반도체 제조업,시스템 반도체 개발,3790,1240,205.6451613,전기/전자
A291650,압타머사이언스,자연과학 및 공학 연구개발업,압타머기반 신약개발 및 진단제품 개발,22950,7530,204.7808765,의료/의약
A293780,압타바이오,자연과학 및 공학 연구개발업,"용역매출, 유전자전달체, 압타머연구용시약",55000,13450,308.9219331,의료/의약
A018250,애경산업,기타 화학제품 제조업,"Age 20's,루나, 트리오, 2080치약, 순샘, 제트 등",23150,12300,88.21138211,화학
A161000,애경케미칼,기초 화학물질 제조업,오르토프탈산디옥틸,16550,7730,114.1009056,화학
A196300,애니젠,기초 의약물질 및 생물학적 제제 제조업,펩타이드 바이오소재 및 아미노산 펩타이드 신약,21900,8350,162.2754491,의료/의약
A310200,애니플러스,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송통신사업,6140,2360,160.1694915,방송/통신
A179530,애드바이오텍,의약품 제조업,"동물용약품,영양제,단미사료(네오폐녹스),보조사료 제조,도매/식품첨가물,화장품 도소매,무역",9654,3360,187.3214286,의료/의약
A205500,액션스퀘어,소프트웨어 개발 및 공급업,모바일게임,8750,2480,252.8225806,IT
A052790,액토즈소프트,소프트웨어 개발 및 공급업,온라인 게임 및 모바일 게임,17700,7120,148.5955056,IT
A290740,액트로,전자부품 제조업,모바일용 액츄에이터 및 조립자동화 설비,10150,6030,68.32504146,전기/전자
A238090,앤디포스,플라스틱제품 제조업,"TSP용 양면 테이프, 윈도우 필름",10400,5130,102.7290448,제조
A092600,앤씨앤,반도체 제조업,차량용 블랙박스 / 영상처리용 시스템반도체,4630,1940,138.6597938,전기/전자
A129890,앱코,컴퓨터 및 주변장치 제조업,"게이밍기어, 뉴라이프가전 등",17800,10600,67.9245283,제조
A174900,앱클론,의료용품 및 기타 의약 관련제품 제조업,항체의약품,22850,9980,128.9579158,의료/의약
A255440,야스,특수 목적용 기계 제조업,"OLED 증착기, OLED 증착원",17900,7450,140.2684564,기계
A030960,양지사,인쇄 및 인쇄관련 산업,다이어리,47100,6860,586.5889213,서비스/오락/문화
A102120,어보브반도체,반도체 제조업,"반도체,전자제품,마이크로컨트롤라",14750,9210,60.15200869,전기/전자
A238120,얼라인드,사진장비 및 광학기기 제조업,"자동세포카운팅시스템, 생체조직투명화시스템, 디지털세포이미징시스템",12400,7570,63.80449141,제조
A019990,에너토크,일반 목적용 기계 제조업,전동액츄에이터,17150,7180,138.8579387,기계
A011090,에넥스,가구 제조업,"씽크상판,주방기기,목재케비넷,유해가스저감장치시설 제조,판매",3145,1000,214.5,제조
A270660,에브리봇,가정용 기기 제조업,"물걸레 로봇청소기, 흡입형 로봇청소기",25600,11050,131.6742081,제조
A407830,에셋플러스 글로벌플랫폼액티브,-,-,10265,5365,91.33271202,혼합
A407820,에셋플러스 코리아플랫폼액티브,-,-,10790,5495,96.36032757,혼합
A038680,에스넷,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","네트워크장비 설치 및 납품, 유지보수",9350,4825,93.78238342,IT
A137310,에스디바이오센서,의료용 기기 제조업,STANDARD Q 항원/항체 진단키트(COVID-19 진단키트),78600,26700,194.3820225,의료/의약
A217480,에스디생명공학,기타 화학제품 제조업,"마스크팩, 기초화장품",3473,1401,147.8943612,화학
A097780,에스맥,자동차 신품 부품 제조업,휴대폰용키모듈,6000,3140,91.08280255,제조
A042110,에스씨디,가정용 기기 제조업,전자렌지용 MOTOR 및 냉장고용 TIMER,2720,1585,71.60883281,제조
A298060,에스씨엠생명과학,의약품 제조업,세포치료제,25500,6190,311.9547658,의료/의약
A065420,에스아이리소스,석탄 광업,유연탄,1375,666,106.4564565,철강
A260970,에스앤디,기타 식품 제조업,"일반기능식품소재, 건강기능식품소재",25200,16000,57.5,제조
A101490,에스앤에스텍,전자부품 제조업,블랭크마스크,38200,18550,105.9299191,전기/전자
A095910,에스에너지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","태양광발전시스템,태양전지모듈",6900,3505,96.86162625,전기/전자
A275630,에스에스알,소프트웨어 개발 및 공급업,"취약점 진단 솔루션, 모의해킹 컨설팅",6986,4155,68.13477738,IT
A031330,에스에이엠티,기계장비 및 관련 물품 도매업,"반도체(메모리,비메모리), CPU, TFT-LCD, 네트웍 장비, PC 및 주변기기, 이동통신수탁사업",5430,2820,92.55319149,기계
A060540,에스에이티,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","교통관련장비(고정식축중기, 이동식축중기 등)",3380,2045,65.28117359,제조
A351320,에스에이티이엔지,특수 목적용 기계 제조업,기업인수목적회사,7060,2850,147.7192982,기계
A056190,에스에프에이,특수 목적용 기계 제조업,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",43600,32900,32.52279635,기계
A080000,에스엔유,특수 목적용 기계 제조업,"OLED증착장비, OLED봉지장비, LCD검사장비 등",3840,2290,67.68558952,기계
A005850,에스엘,자동차 신품 부품 제조업,"자동차부품(자동차램프, 전동화부품, 전자부품) 제조, 판매",40000,22300,79.37219731,제조
A214310,에스엘바이오닉스,반도체 제조업,LED Chip,2749,556,394.4244604,전기/전자
A041510,에스엠,오디오물 출판 및 원판 녹음업,"음반(CD,MC),연예 대리",85900,56000,53.39285714,서비스/오락/문화
A007820,에스엠코어,일반 목적용 기계 제조업,"자동화물류서비스, 자동화공정설비",7660,5910,29.6108291,기계
A109610,에스와이,"구조용 금속제품, 탱크 및 증기발생기 제조업",샌드위치 패널,4260,2785,52.96229803,철강
A012750,에스원,"경비, 경호 및 탐정업","부가통신 서비스(경비),안전관리용역,CCTV카메라",86600,55400,56.31768953,서비스/오락/문화
A306040,에스제이그룹,"가죽, 가방 및 유사제품 제조업","캉골 가방/모자, 헬렌카민스키 모자",27100,19150,41.51436031,제조
A408920,에스케이증권7호스팩,금융 지원 서비스업,기업인수합병,2405,2110,13.98104265,금융업
A096630,에스코넥,통신 및 방송 장비 제조업,WaferProber,2000,945,111.6402116,방송/통신
A069510,에스텍,영상 및 음향기기 제조업,스피커 및 스피커시스템,10100,6300,60.31746032,제조
A041910,에스텍파마,의약품 제조업,원료의약품,10750,6800,58.08823529,의료/의약
A234300,에스트래픽,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","교통관련 솔루션 개발, 시스템통합 S/W 개발",7023,3405,106.2555066,IT
A039440,에스티아이,특수 목적용 기계 제조업,"Chemical 중앙공급시스템(C.C.S.S), 세정·식각시스템",21650,12250,76.73469388,기계
A098660,에스티오,봉제의복 제조업,"셔츠,자켓/바지, 타이",3485,2130,63.61502347,제조
A052020,에스티큐브,기계장비 및 관련 물품 도매업,"전자부품, 정보통신기기, 지능형로봇외",26750,4503,494.0484122,기계
A237690,에스티팜,의약품 제조업,원료의약품,144500,79100,82.68015171,의료/의약
A050760,에스폴리텍,플라스틱제품 제조업,유무선 통신용 소프트웨어,4815,2650,81.69811321,제조
A288620,에스퓨얼셀,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업","건물용 연료전지, 발전용 연료전지",35100,19700,78.17258883,전기/전자
A317830,에스피시스템스,특수 목적용 기계 제조업,산업용 갠트리 로봇,14250,5100,179.4117647,기계
A058610,에스피지,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",소형 Geared Motor,22100,9480,133.1223629,전기/전자
A043340,에쎈테크,일반 목적용 기계 제조업,LPG밸브,1410,841,67.65755054,기계
A023960,에쓰씨엔지니어링,토목 건설업,"기술용역(건축설계) 서비스/화학플랜트 설비,기계 제작(음식료,석유화학사업관련)/유공압기기 판매",5190,1520,241.4473684,건설업
A298690,에어부산,항공 여객 운송업,항공 여객 및 화물 운송,9042,2820,220.6382979,운송/운수
A187660,에이디엠코리아,자연과학 및 공학 연구개발업,임상 CRO 서비스,7270,2170,235.0230415,의료/의약
A054630,에이디칩스,그외 기타 제품 제조업,"업소용냉동냉장, 반도체칩",989,274,260.9489051,제조
A200710,에이디테크놀로지,반도체 제조업,주문형 반도체,24100,12500,92.8,전기/전자
A096690,에이루트,컴퓨터 및 주변장치 제조업,"POS프린터, Mobile프린터, Label프린터",790,410,92.68292683,제조
A078520,에이블씨엔씨,기타 화학제품 제조업,"화장품 제조,도소매/소프트웨어 자문,개발,공급/전자상거래",8400,4950,69.6969697,화학
A298380,에이비엘바이오,기초 의약물질 및 생물학적 제제 제조업,항체의약품 연구개발,33050,18050,83.10249307,의료/의약
A203400,에이비온,자연과학 및 공학 연구개발업,"표적 항암제, 바이오 베터 신약",18400,7070,160.2545969,의료/의약
A195990,에이비프로바이오,특수 목적용 기계 제조업,소형 머시닝센터,1325,679,95.13991163,기계
A088800,에이스테크,통신 및 방송 장비 제조업,"단말기용안테나,기지국용안테나",16600,5650,193.8053097,방송/통신
A241840,에이스토리,"영화, 비디오물, 방송프로그램 제작 및 배급업",방송프로그램 제작,49550,16250,204.9230769,방송/통신
A312610,에이에프더블류,일차전지 및 축전지 제조업,음극마찰용접단자,7830,3065,155.4649266,전기/전자
A015260,에이엔피,전자부품 제조업,"전자부품(인쇄회로기판),무정전 전원공급장치 제조",3020,1905,58.53018373,전기/전자
A072990,에이치시티,기타 과학기술 서비스업,기술검사서비스,16500,8140,102.7027027,서비스/오락/문화
